"","long_station_name","data_owner_id","dwr_sample_code","collection_date2","lab_result","field_result","rpd"
"4039","COYOTE C NR MADRONE","6301","CF0518B0761","05/08/2018 08:52",443,440.1,-0.656777261918237
"4040","LOS GATOS C A LOS GATOS","6301","CF0518B0759","05/08/2018 09:56",401,391.1,-2.49968438328493
"4041","STANISLAUS R MF A DARDANELLE","6301","CF0618B0914","06/13/2018 11:37",36,36.5,1.37931034482759
"4042","STANISLAUS R BL GOODWIN DM","6301","CF1019B0956","10/09/2019 06:41",59,57.8,-2.05479452054795
"4043","TUOLUMNE R A TUOLUMNE MDW","6301","CF1019B0957","10/09/2019 09:30",57,61.6,7.75716694772344
"4044","STANISLAUS R MF A DARDANELLE","6301","CF1019B0955","10/09/2019 12:43",40,39.3,-1.76544766708702
"4045","STANISLAUS R NF A CALV BIG TREES","6301","CF1019B0958","10/10/2019 06:10",22,21.1,-4.17633410672853
"4046","ALAMEDA C NR NILES","6301","CF1019B1031","10/23/2019 07:07",777,780,0.385356454720617
"4047","COYOTE C NR MADRONE","6301","CF1019B1034","10/23/2019 08:55",399,393,-1.51515151515152
"4048","LOS GATOS C A LOS GATOS","6301","CF1019B1032","10/23/2019 10:00",358,356,-0.560224089635854
"4049","ARROYO VALLE NR LIVERMORE","6301","CF1019B1033","10/23/2019 13:45",394,390,-1.02040816326531
"4050","YUBA R(SOUTH) NR CISCO","6301","CF1019B1036","10/24/2019 08:45",47,46.1,-1.93340494092374
"4051","PUTAH C NR WINTERS","6301","CF1018B1622","10/30/2018 06:08",341,336,-1.47710487444609
"4052","CACHE C A RUMSEY","6301","CF1018B1621","10/30/2018 07:21",655,648,-1.07444359171144
"4053","Sacramento River at Fremont Weir West End","6301","CF1018B1619","10/30/2018 08:57",180,178,-1.11731843575419
"4054","YUBA R NR MARYSVILLE","6301","CF1018B1623","10/30/2018 10:35",84,82,-2.40963855421687
"4055","BEAR R NR WHEATLAND","6301","CF1018B1624","10/30/2018 11:20",128,126,-1.5748031496063
"4056","FEATHER R A NICOLAS","6301","CF1018B1620","10/30/2018 12:07",97,96,-1.03626943005181
"4057","CACHE C A RUMSEY","6301","CF1019B1045","10/30/2019 06:54",462,456,-1.30718954248366
"4058","PUTAH C NR WINTERS","6301","CF1019B1046","10/30/2019 08:36",319,314,-1.57977883096366
"4059","Sacramento River at Fremont Weir West End","6301","CF1019B1043","10/30/2019 10:00",128,131,2.31660231660232
"4060","YUBA R NR MARYSVILLE","6301","CF1019B1047","10/30/2019 11:37",76,74.4,-2.12765957446808
"4061","BEAR R NR WHEATLAND","6301","CF1019B1048","10/30/2019 12:38",118,116,-1.70940170940171
"4062","FEATHER R A NICOLAS","6301","CF1019B1044","10/30/2019 13:27",90,88.4,-1.79372197309416
"4063","ARROYO VALLE NR LIVERMORE","6301","CF1018B1636","10/31/2018 06:24",444,437,-1.58910329171396
"4064","ALAMEDA C NR NILES","6301","CF1018B1634","10/31/2018 07:17",1220,1203,-1.40321914981428
"4065","COYOTE C NR MADRONE","6301","CF1018B1637","10/31/2018 08:43",455,448,-1.55038759689922
"4066","LOS GATOS C A LOS GATOS","6301","CF1018B1635","10/31/2018 09:55",439,431,-1.83908045977011
"4067","T.D. BVS6001","7200","F0522B0118","05/16/2022 13:32",6790,6790,0
"4068","T.D. BVS7007","7200","F0522B0119","05/16/2022 13:17",6060,5930,-2.16847372810676
"4069","TILE DRAIN BVS7402","7200","F0522B0120","05/16/2022 12:47",6440,6530,1.38781804163454
"4070","TILE DRAIN BVS8003","7200","F0522B0121","05/16/2022 12:13",7950,8030,1.00125156445557
"4071","T.D. BVS8110","7200","F0522B0122","05/16/2022 13:00",8460,8460,0
"4072","BVS 8915","7200","F0522B0123","05/16/2022 11:55",6280,6320,0.634920634920635
"4073","TILE DRAIN CTL3728","7200","F0522B0124","05/16/2022 10:29",5770,5760,-0.173460537727667
"4074","(User Defined)","7200","F0522B0125","05/16/2022 11:29",4470,4425,-1.01180438448567
"4075","TILE DRAIN DPS1367","7200","F0522B0126","05/16/2022 10:50",5700,5640,-1.05820105820106
"4076","TILE DRAIN DPS2535","7200","F0522B0127","05/16/2022 09:41",7630,7730,1.30208333333333
"4077","TILE DRAIN DPS3465","7200","F0522B0129","05/16/2022 09:59",8600,8550,-0.583090379008746
"4078","TILE DRAIN DPS4616","7200","F0522B0130","05/16/2022 08:56",10800,10810,0.0925497454881999
"4079","TILE DRAIN FBH2016","7200","F0522B0131","05/16/2022 14:04",5150,5150,0
"4080","TILE DRAIN FBH8061","7200","F0522B0133","05/16/2022 12:28",1840,1738,-5.70150922302963
"4081","T.D. OAS2548","7200","F0522B0135","05/16/2022 08:22",12300,12340,0.324675324675325
"4082","TILE DRAIN UID2133","7200","F0522B0159","05/16/2022 13:40",4060,3855,-5.18003790271636
"4083","VNS 2923","7200","F0522B0160","05/16/2022 10:53",1560,1476,-5.53359683794466
"4084","VNS3848","7200","F0522B0163","05/17/2022 10:54",416,402,-3.42298288508557
"4085","VNS 7026","7200","F0522B0171","05/17/2022 09:47",266,248,-7.00389105058366
"4086","TILE DRAIN ERR8641","7200","F0522B0216","05/17/2022 12:05",11500,11784,2.43944339460574
"4087","T.D. GSY0935","7200","F0522B0217","05/17/2022 11:30",2220,2243,1.03069684069012
"4088","SFD 6047","7200","F0522B0219","05/17/2022 11:15",4850,4849,-0.0206206825445922
"4089","TILE DRAIN VGD3906","7200","F0522B0220","05/17/2022 09:50",9200,9424,2.40549828178694
"4090","TILE DRAIN VGD4406","7200","F0522B0221","05/17/2022 08:55",9720,9984,2.67965895249695
"4091","TILE DRAIN VGD4806","7200","F0522B0222","05/17/2022 08:45",8140,8290,1.82592818015825
"4092","TILE DRAIN VGD5412","7200","F0522B0223","05/17/2022 08:35",15200,15416,1.41102691403188
"4093","TILE DRAIN VGD5509","7200","F0522B0224","05/17/2022 08:20",6950,7009,0.845332760226377
"4094","T.D. HCH7841","7200","F0522B0225","05/16/2022 12:31",5620,5420,-3.6231884057971
"4095","TILE DRAIN COC8221","7200","F0522B0229","05/16/2022 10:45",5380,5400,0.371057513914657
"4096","T.D. BVS6001","7200","F0922B0247","09/27/2022 09:51",5140,5265,2.40269101393561
"4097","TILE DRAIN BVS7402","7200","F0922B0249","09/27/2022 09:15",4970,5064,1.87362965915886
"4098","TILE DRAIN BVS8003","7200","F0922B0250","09/27/2022 08:49",5020,5114,1.85514110913756
"4099","T.D. BVS8110","7200","F0922B0251","09/27/2022 09:31",7190,7308,1.62781073251483
"4100","BVS 8915","7200","F0922B0252","09/27/2022 08:28",6330,5456,-14.8311556083489
"4101","TILE DRAIN CTL3728","7200","F0922B0253","09/26/2022 09:09",4110,4263,3.65460408455751
"4102","(User Defined)","7200","F0922B0254","09/26/2022 10:57",3080,3206,4.00890868596882
"4103","TILE DRAIN DPS1367","7200","F0922B0255","09/26/2022 08:45",5600,5716,2.05019441498763
"4104","TILE DRAIN DPS2535","7200","F0922B0256","09/26/2022 10:02",9300,9502,2.14870758429954
"4105","TILE DRAIN DPS3465","7200","F0922B0258","09/26/2022 09:44",8210,8366,1.88223938223938
"4106","TILE DRAIN FBH2016","7200","F0922B0260","09/27/2022 10:37",7860,7690,-2.18649517684887
"4107","TILE DRAIN FBH4045","7200","F0922B0261","09/27/2022 10:13",4600,4667,1.44599115139743
"4108","TILE DRAIN HMH7516","7200","F0922B0263","09/26/2022 11:09",2360,2824,17.9012345679012
"4109","T.D. OAS2548","7200","F0922B0264","09/26/2022 11:40",25600,25831,0.89829091404017
"4110","VNS3848","7200","F0922B0290","09/26/2022 12:40",422,390,-7.88177339901478
"4111","VNS 7026","7200","F0922B0296","09/26/2022 13:50",338,322,-4.84848484848485
"4112","TILE DRAIN CCN3550","7200","F0922B0335","09/27/2022 11:40",6130,6385,4.07510986815821
"4113","TILE DRAIN ERR8641","7200","F0922B0336","09/27/2022 10:30",6190,6437,3.91225152451097
"4114","T.D. GSY0935","7200","F0922B0337","09/27/2022 10:15",2250,2363,4.89919791892478
"4115","SFD 6047","7200","F0922B0338","09/27/2022 09:45",5260,5393,2.49694921618323
"4116","TILE DRAIN VGD3906","7200","F0922B0339","09/27/2022 09:15",14400,14808,2.79375513557929
"4117","TILE DRAIN VGD4406","7200","F0922B0340","09/27/2022 09:00",3800,3887,2.2635618576818
"4118","TILE DRAIN VGD4806","7200","F0922B0341","09/27/2022 08:50",2970,3056,2.85429804181879
"4119","TILE DRAIN VGD5412","7200","F0922B0342","09/27/2022 08:40",19000,19642,3.32280937839656
"4120","TILE DRAIN VGD5509","7200","F0922B0343","09/27/2022 08:30",10400,10717,3.00232040536061
"4121","T.D. HCH7841","7200","F0922B0344","09/27/2022 12:00",5770,5987,3.69141787871056
"4122","TILE DRAIN COC8221","7200","F0922B0348","09/26/2022 10:45",3800,3852,1.35912179822269
"4123","VNS 7026","7200","F1222B0415","12/05/2022 13:03",502,445,-12.0380147835269
"4124","TILE DRAIN ERR8641","7200","F1222B0450","12/05/2022 08:57",12100,12887,6.29927562332413
"4125","T.D. GSY0935","7200","F1222B0451","12/05/2022 09:15",1840,1890,2.68096514745308
"4126","T.D. HCH7841","7200","F1222B0456","12/05/2022 12:34",2890,2889,-0.0346080636788372
"4127","TILE DRAIN COC8221","7200","F1222B0458","12/05/2022 10:22",3010,2928,-2.76187268440552
"4128","TILE DRAIN DPS1016","7200","F1222B0466","12/05/2022 09:54",3680,3682,0.054333061668025
"4129","TILE DRAIN DPS1367","7200","F1222B0467","12/05/2022 09:39",5600,5642,0.74719800747198
"4130","TILE DRAIN HMH7516","7200","F1222B0473","12/05/2022 09:17",3790,3831,1.07597428159034
"4131","(User Defined)","7200","F0320B0352","03/13/2020 11:00",5300,5126,-3.33780932284673
"4132","(User Defined)","7200","F0319B0089","03/28/2019 12:30",3140,2991,-4.86054477246779
"4133","(User Defined)","7200","F0620B0465","06/12/2020 11:30",5210,4530,-13.9630390143737
"4134","(User Defined)","7200","F0619B0202","06/19/2019 11:00",40000,19142,-70.5353217679483
"4135","(User Defined)","7200","F0619B0203","06/19/2019 11:30",4910,5708,15.0310792993031
"4136","(User Defined)","7200","F0619B0204","06/19/2019 12:00",13100,13247,1.11587657038752
"4137","(User Defined)","7200","F1019B0533","10/16/2019 13:30",4490,4346,-3.25939339067451
"4138","(User Defined)","7200","F1219B0695","12/16/2019 12:00",4660,4466,-4.25158886697348
"4139","(User Defined)","7200","F1218B0368","12/19/2018 12:00",2820,2840,0.706713780918728
"4140","(User Defined)","7200","F0922B0233","09/12/2022 09:20",509,372.7,-30.917545650448
"4141","(User Defined)","7200","F0922B0232","09/12/2022 09:45",340,315.4,-7.50686603600855
"4142","(User Defined)","7200","F0922B0234","09/12/2022 11:35",631,652,3.27357755261107
"4143","Blank; Equipment","7200","F0922B0235","09/12/2022 12:00",555,535,-3.6697247706422
"4144","(User Defined)","7200","F0922B0243","09/13/2022 09:00",729,637,-13.4699853587116
"4145","(User Defined)","7200","F0922B0245","09/13/2022 10:40",555,568,2.31522707034728
"4146","(User Defined)","7200","F0922B0244","09/13/2022 11:30",434,444.2,2.32293327260305
"4147","(User Defined)","7200","F0921B0203","09/21/2021 11:30",2710,2641,-2.57895720426089
"4148","(User Defined)","7200","F0921B0204","09/21/2021 12:15",3320,3101,-6.82136738825728
"4149","(User Defined)","7200","F1022B0353","10/11/2022 09:15",2080,2000,-3.92156862745098
"4150","(User Defined)","7200","F1022B0355","10/11/2022 09:57",679,444.6,-41.7230331078676
"4151","(User Defined)","7200","F1022B0352","10/11/2022 09:57",1170,1191,1.77890724269377
"4152","(User Defined)","7200","F1022B0351","10/11/2022 10:24",809,829,2.44200244200244
"4153","(User Defined)","7200","F1022B0356","10/11/2022 12:40",2190,2163,-1.24052377670572
"4154","(User Defined)","7200","F1022B0354","10/11/2022 13:26",589,651,10
"4155","(User Defined)","7200","F1222B0479","12/28/2022 11:00",790,738,-6.80628272251309
"4156","(User Defined)","7200","F1222B0478","12/28/2022 11:20",139,132.3,-4.93918171765572
"4157","(User Defined)","7200","F1222B0477","12/28/2022 11:40",375,297.4,-23.081499107674
"4158","Blank; Equipment","7200","F1222B0482","12/28/2022 12:50",559,495,-12.1442125237192
"4159","(User Defined)","7200","F1222B0481","12/28/2022 13:15",292,277.3,-5.164236782013
"4160","(User Defined)","7200","F1222B0480","12/28/2022 13:35",553,519,-6.34328358208955
"4161",NA,"6301","CF1222B1247","12/02/2022 10:01",545,536,-1.66512488436633
"4162",NA,"1860","C1222B0891","12/06/2022 11:00",411,416.9,1.42529290977171
"4163",NA,"1860","C1222B0892","12/06/2022 12:40",579,586,1.20171673819742
"4164",NA,"1860","C1222B0893","12/06/2022 13:40",688,696,1.15606936416185
"4165",NA,"1860","C1222B0896","12/08/2022 09:32",177,178.4,0.787844682048399
"4166",NA,"1860","C1222B0898","12/08/2022 11:00",181,182.9,1.04424292388019
"4167",NA,"1860","C1222B0897","12/08/2022 13:00",177,81.5,-73.8878143133462
"4168",NA,"2040","S1222B0427","12/20/2022 08:25",541,551,1.83150183150183
"4169",NA,"2040","S1222B0428","12/20/2022 08:55",544,550,1.09689213893967
"4170",NA,"6301","CF0123B0226","01/12/2023 10:04",292,287.7,-1.48352596170433
"4171",NA,"2040","SJ0223B0047","02/07/2023 07:40",681,616,-10.0231303006939
"4172",NA,"4804","N0223B0014","02/07/2023 07:40",132,126,-4.65116279069767
"4173",NA,"4804","N0223B0003","02/07/2023 08:35",118,113,-4.32900432900433
"4174",NA,"2040","SJ0223B0048","02/07/2023 08:41",572,491,-15.2398871119473
"4175",NA,"4804","N0223B0016","02/07/2023 08:55",92.7,89,-4.07264722069345
"4176",NA,"2040","SJ0223B0049","02/07/2023 09:25",507,465,-8.64197530864197
"4177",NA,"4804","N0223B0017","02/07/2023 09:35",98.4,94.2,-4.36137071651091
"4178",NA,"1860","C0223B0043","02/07/2023 10:00",220,221,0.453514739229025
"4179",NA,"4804","N0223B0018","02/07/2023 10:15",84.9,80,-5.94299575500304
"4180",NA,"4804","N0223B0002","02/07/2023 10:20",116,111,-4.40528634361234
"4181",NA,"2040","SJ0223B0044","02/07/2023 10:37",471,437,-7.48898678414097
"4182",NA,"4804","N0223B0019","02/07/2023 11:00",142,136,-4.31654676258993
"4183",NA,"6301","CF0223B0277","02/07/2023 11:30",525,521,-0.764818355640535
"4184",NA,"1860","C0223B0045","02/07/2023 11:30",192,192,0
"4185",NA,"4804","N0223B0020","02/07/2023 11:35",112,107,-4.5662100456621
"4186",NA,"6301","CF0223B0284","02/07/2023 11:50",407,399.4,-1.88492063492064
"4187",NA,"4804","N0223B0001","02/07/2023 11:50",131,124,-5.49019607843137
"4188",NA,"4804","N0223B0021","02/07/2023 12:25",190,182,-4.3010752688172
"4189",NA,"4804","N0223B0004","02/07/2023 13:30",238,226,-5.17241379310345
"4190",NA,"1860","C0223B0044","02/07/2023 13:45",74.9,79,5.32813515269655
"4191",NA,"4804","N0223B0145","02/08/2023 07:10",134,128,-4.58015267175572
"4192",NA,"4804","N0223B0041","02/08/2023 07:30",232,221,-4.85651214128035
"4193",NA,"4804","N0223B0042","02/08/2023 08:00",213,134,-45.5331412103746
"4194",NA,"4804","N0223B0050","02/08/2023 08:05",146,139,-4.91228070175439
"4195",NA,"4804","N0223B0138","02/08/2023 08:39",90.7,85.9,-5.43601359003397
"4196",NA,"4804","N0223B0051","02/08/2023 08:45",167,159,-4.9079754601227
"4197",NA,"4804","N0223B0139","02/08/2023 09:17",127,120,-5.66801619433198
"4198",NA,"4804","N0223B0043","02/08/2023 09:25",294,291,-1.02564102564103
"4199",NA,"4804","N0223B0052","02/08/2023 09:30",138,131,-5.20446096654275
"4200",NA,"4804","N0223B0053","02/08/2023 10:00",138,131,-5.20446096654275
"4201",NA,"4804","N0223B0054","02/08/2023 10:35",306,291,-5.0251256281407
"4202",NA,"4804","N0223B0140","02/08/2023 10:41",66.6,64,-3.98162327718223
"4203",NA,"4804","N0223B0044","02/08/2023 11:00",245,232,-5.45073375262055
"4204",NA,"4804","N0223B0141","02/08/2023 11:16",337,322,-4.55235204855842
"4205",NA,"4804","N0223B0045","02/08/2023 11:45",162,153,-5.71428571428571
"4206",NA,"4804","N0223B0055","02/08/2023 11:45",149,136,-9.12280701754386
"4207",NA,"4804","N0223B0142","02/08/2023 12:24",65.9,63,-4.49961210240497
"4208",NA,"4804","N0223B0056","02/08/2023 12:30",105,100,-4.8780487804878
"4209",NA,"4804","N0223B0047","02/08/2023 13:55",153,144,-6.06060606060606
"4210",NA,"6301","CF0223B0288","02/09/2023 11:27",374,368.9,-1.37299771167049
"4211",NA,"6301","CF0223B0289","02/09/2023 12:45",383,377.9,-1.34051780785912
"4212",NA,"6301","CF0223B0290","02/09/2023 13:35",399,394.2,-1.21028744326778
"4213",NA,"6200","CH0223B0013","02/10/2023 10:20",810,810,0
"4214",NA,"6200","CH0223B0012","02/10/2023 10:40",786,772,-1.79717586649551
"4215",NA,"6200","CH0223B0010","02/10/2023 11:05",557,559,0.3584229390681
"4216",NA,"2040","D0223B0007","02/13/2023 09:55",405,398,-1.74346201743462
"4217",NA,"2040","D0223B0008","02/13/2023 12:25",413,405,-1.9559902200489
"4218",NA,"6200","CF0223B0315","02/13/2023 13:45",1820,1800,-1.10497237569061
"4219",NA,"6200","CF0223B0314","02/13/2023 14:00",739,730,-1.22532334921715
"4220",NA,"6200","CF0223B0311","02/13/2023 14:30",1940,1926,-0.724262803931712
"4221",NA,"6200","CF0223B0313","02/13/2023 15:15",3140,3128,-0.382897255902999
"4222",NA,"6200","CF0223B0312","02/13/2023 15:30",3950,3937,-0.329656396602003
"4223",NA,"2040","SL0223B0020","02/14/2023 08:45",423,408,-3.6101083032491
"4224",NA,"4804","N0223B0069","02/14/2023 08:50",185,174,-6.12813370473538
"4225",NA,"2040","D0223B0006","02/14/2023 09:15",392,385,-1.8018018018018
"4226",NA,"4804","N0223B0070","02/14/2023 09:35",129,121,-6.4
"4227",NA,"4804","N0223B0094","02/14/2023 09:40",531,501,-5.81395348837209
"4228",NA,"2040","OR0223B0019","02/14/2023 09:45",103,112.6,8.90538033395176
"4229",NA,"2040","SL0223B0019","02/14/2023 10:00",607,594,-2.16486261448793
"4230",NA,"2040","SL0223B0024","02/14/2023 10:05",412,398,-3.45679012345679
"4231",NA,"4804","N0223B0071","02/14/2023 10:25",178,169,-5.18731988472623
"4232",NA,"2040","OR0223B0021","02/14/2023 11:08",98.6,108,9.0997095837367
"4233",NA,"4804","N0223B0095","02/14/2023 11:10",399,374,-6.46830530401035
"4234",NA,"4804","N0223B0075","02/14/2023 11:15",344,324,-5.98802395209581
"4235",NA,"4804","N0223B0097","02/14/2023 11:30",236,222,-6.11353711790393
"4236",NA,"2040","D0223B0009","02/14/2023 12:05",482,474,-1.67364016736402
"4237",NA,"4804","N0223B0072","02/14/2023 12:05",173,163,-5.95238095238095
"4238",NA,"4804","N0223B0096","02/14/2023 12:10",201,189,-6.15384615384615
"4239",NA,"2040","SL0223B0018","02/14/2023 12:50",416,405,-2.67965895249695
"4240",NA,"2040","OR0223B0023","02/14/2023 12:55",99.9,109.4,9.07787864309603
"4241",NA,"2040","OR0223B0027","02/14/2023 13:18",102,108.7,6.35975320360703
"4242",NA,"4804","N0223B0098","02/14/2023 13:18",306,289,-5.71428571428571
"4243",NA,"4804","N0223B0099","02/14/2023 13:45",187,175,-6.62983425414365
"4244",NA,"2040","OR0223B0025","02/14/2023 13:46",87.6,93.9,6.94214876033059
"4245",NA,"4804","N0223B0112","02/15/2023 07:40",203,190,-6.61577608142494
"4246",NA,"4804","N0223B0103","02/15/2023 07:50",102,96,-6.06060606060606
"4247",NA,"4804","N0223B0114","02/15/2023 08:30",281,263,-6.61764705882353
"4248",NA,"4804","N0223B0104","02/15/2023 09:02",230,216,-6.2780269058296
"4249",NA,"4804","N0223B0115","02/15/2023 09:55",366,341,-7.07213578500707
"4250",NA,"4804","N0223B0105","02/15/2023 10:00",81.2,100,20.7505518763797
"4251",NA,"6301","CF0223B0319","02/15/2023 10:28",1820,1845,1.36425648021828
"4252",NA,"4804","N0223B0116","02/15/2023 10:30",206,193,-6.51629072681704
"4253",NA,"6301","CF0223B0318","02/15/2023 10:48",670,653,-2.56991685563114
"4254",NA,"4804","N0223B0106","02/15/2023 11:02",95.8,90,-6.24327233584499
