long_station_name,data_owner_id,dwr_sample_code,collection_date2,lab_result,field_result,rpd
ANTELOPE C NR MO NR RED BLUFF,4804,N0820B0857,08/10/2020 10:20,224,205,-8.857808857808857
SACRAMENTO R A HAMILTON CITY,4804,N0820B0871,08/10/2020 10:30,130,116,-11.38211382113821
Sac R bl Red Bluff,4804,N0820B0854,08/10/2020 11:05,128,114,-11.570247933884298
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0822B1184,08/10/2022 05:34,164,165,0.60790273556231
NORTH HONCUT C A HWY 70,4804,N0822B1185,08/10/2022 06:47,216,214,-0.9302325581395349
SACRAMENTO R A COLUSA,4804,N0822B1247,08/10/2022 07:10,147,144.4,-1.7844886753603257
Yuba R A MO,4804,N0822B1186,08/10/2022 07:44,91.9,91,-0.9841443411700445
BUTTE SLU NR MERIDIAN,4804,N0822B1249,08/10/2022 08:05,335,332.5,-0.7490636704119851
Bear R NR MO,4804,N0822B1187,08/10/2022 08:39,177,175,-1.1363636363636365
SUTTER BP A R-D 1500 PP A KARNAK,4804,N0822B1250,08/10/2022 09:10,492,484.3,-1.5773840008194178
Feather R near Verona,4804,N0822B1188,08/10/2022 09:45,104,104,0
SACRAMENTO R AB COLUSA BASIN DR,4804,N0822B1251,08/10/2022 09:45,148,146.4,-1.0869565217391266
SACRAMENTO R BL KNIGHTS LANDING,4804,N0822B1253,08/10/2022 10:25,148,146,-1.3605442176870748
SAC A VERONA,4804,N0822B1190,08/10/2022 10:36,111,109,-1.8181818181818181
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0820B0875,08/11/2020 07:15,186,186,0
SACRAMENTO R A COLUSA,4804,N0820B0884,08/11/2020 07:45,133,120,-10.276679841897234
BUTTE SLU NR MERIDIAN,4804,N0820B0886,08/11/2020 08:30,234,212,-9.865470852017937
NORTH HONCUT C A HWY 70,4804,N0820B0876,08/11/2020 08:40,229,229,0
SUTTER BP A R-D 1500 PP A KARNAK,4804,N0820B0887,08/11/2020 09:30,306,278,-9.58904109589041
Bear R NR MO,4804,N0820B0878,08/11/2020 10:05,171,171,0
SACRAMENTO R AB COLUSA BASIN DR,4804,N0820B0888,08/11/2020 10:05,145,130,-10.909090909090908
COLUSA BAS DR NR KNIGHTS LDG,4804,N0820B0889,08/11/2020 10:30,533,481,-10.256410256410255
SACRAMENTO R BL KNIGHTS LANDING,4804,N0820B0890,08/11/2020 11:05,187,168,-10.704225352112676
SAC A VERONA,4804,N0820B0881,08/11/2020 11:50,118,117,-0.851063829787234
Feather R near Verona,4804,N0820B0879,08/11/2020 12:30,104,104,0
PIT R SF NR ALTURAS,4804,N1121B0414,11/02/2021 06:25,242,232,-4.219409282700422
PIT R NF A ALTURAS,4804,N1121B0415,11/02/2021 07:05,200,192,-4.081632653061225
BATTLE C NF NR MANTON,4804,N1121B0449,11/02/2021 07:40,142,137,-3.584229390681003
PIT R NR CANBY,4804,N1121B0416,11/02/2021 07:55,313,301,-3.908794788273615
MCCLOUD R AB SHASTA LK,4804,N1121B0377,11/02/2021 08:00,112,108,-3.6363636363636362
COW C S A CG,4804,N1121B0451,11/02/2021 08:50,112,109,-2.7149321266968327
COW C OLD AB KILLARC PH,4804,N1121B0452,11/02/2021 09:35,107,103,-3.8095238095238098
SACRAMENTO R A DELTA,4804,N1121B0376,11/02/2021 09:35,99.4,96,-3.480040941658143
PIT R A PITTVILLE,4804,N1121B0417,11/02/2021 09:40,280,269,-4.007285974499089
FALL RIVER AT GLENBURN,4804,N1121B0418,11/02/2021 10:15,158,151,-4.53074433656958
OAK RUN C NR OAK RUN,4804,N1121B0453,11/02/2021 10:15,110,103,-6.572769953051644
SACRAMENTO R NR MT SHASTA,4804,N1121B0375,11/02/2021 10:55,137,132,-3.717472118959108
COW C NR MILLVILLE,4804,N1121B0454,11/02/2021 11:30,228,222,-2.666666666666667
BEAR C NR ANDERSON,4804,N1121B0455,11/02/2021 12:10,184,179,-2.7548209366391188
CHURN C NR ANDERSON,4804,N1121B0378,11/02/2021 12:20,289,280,-3.163444639718805
PIT R NR MONTGOMERY C,4804,N1121B0420,11/02/2021 12:20,143,138,-3.558718861209965
STILLWATER C NR ANDERSON,4804,N1121B0456,11/02/2021 12:50,282,275,-2.5134649910233393
PIT R SF NR ALTURAS,4804,N1120B1142,11/03/2020 06:40,385,367,-4.787234042553192
PIT R NF A ALTURAS,4804,N1120B1143,11/03/2020 07:14,459,437,-4.910714285714286
PIT R NR CANBY,4804,N1120B1144,11/03/2020 08:04,472,441,-6.790799561883899
BATTLE C NF NR MANTON,4804,N1120B1132,11/03/2020 08:25,157,149,-5.228758169934641
PIT R A PITTVILLE,4804,N1120B1145,11/03/2020 09:29,366,338,-7.954545454545454
COW C S A CG,4804,N1120B1134,11/03/2020 09:35,115,109,-5.357142857142857
SACRAMENTO R A DELTA,4804,N1120B1108,11/03/2020 09:55,171,160,-6.646525679758309
COW C OLD AB KILLARC PH,4804,N1120B1135,11/03/2020 10:05,115,109,-5.357142857142857
FALL RIVER AT GLENBURN,4804,N1120B1146,11/03/2020 10:40,160,150,-6.451612903225806
OAK RUN C NR OAK RUN,4804,N1120B1136,11/03/2020 10:40,128,120,-6.451612903225806
SACRAMENTO R NR MT SHASTA,4804,N1120B1107,11/03/2020 11:10,148,138,-6.993006993006993
COW C NR MILLVILLE,4804,N1120B1137,11/03/2020 11:30,180,171,-5.128205128205128
PIT R NR MONTGOMERY C,4804,N1120B1148,11/03/2020 11:55,140,106,-27.64227642276423
BEAR C NR ANDERSON,4804,N1120B1138,11/03/2020 12:00,221,209,-5.5813953488372094
CHURN C NR ANDERSON,4804,N1120B1110,11/03/2020 12:55,148,142,-4.137931034482759
BATTLE C SF NR MINERAL,4804,N1121B0427,11/03/2021 07:12,75.9,74,-2.5350233488992737
PAYNES C NR RED BLUFF,4804,N1121B0459,11/03/2021 07:55,266,257,-3.4416826003824093
MILL C NR MINERAL,4804,N1121B0426,11/03/2021 08:10,329,321,-2.4615384615384617
SACRAMENTO R A BEND BR,4804,N1121B0460,11/03/2021 08:30,178,172,-3.428571428571429
DEER C A DEER C STATION,4804,N1121B0425,11/03/2021 08:50,93.2,90,-3.493449781659392
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N1121B0461,11/03/2021 09:20,159,154,-3.1948881789137378
SACRAMENTO R A BALLS FERRY,4804,N1121B0462,11/03/2021 09:45,153,148,-3.322259136212625
Big Chico C A Hwy 32,4804,N1121B0424,11/03/2021 09:55,172,165,-4.154302670623145
COTTONWOOD C A COTTONWOOD,4804,N1121B0463,11/03/2021 10:30,352,341,-3.1746031746031744
BUTTE C A BUTTE MEADOWS,4804,N1121B0423,11/03/2021 10:45,119,116,-2.553191489361702
COTTONWOOD C NF NR IGO,4804,N1121B0464,11/03/2021 11:40,193,173,-10.92896174863388
CHICO C BIG A CHICO,4804,N1120B1177,11/04/2020 07:10,232,220,-5.3097345132743365
PAYNES C NR RED BLUFF,4804,N1120B1151,11/04/2020 08:15,290,273,-6.039076376554174
BUTTE C A BUTTE MEADOWS,4804,N1120B1170,11/04/2020 08:16,116,110,-5.3097345132743365
Big Chico C A Hwy 32,4804,N1120B1171,11/04/2020 09:05,184,172,-6.741573033707865
SACRAMENTO R A BEND BR,4804,N1120B1152,11/04/2020 09:10,314,130,-82.88288288288288
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N1120B1153,11/04/2020 10:10,165,155,-6.25
DEER C A DEER C STATION,4804,N1120B1172,11/04/2020 10:14,85,81,-4.819277108433735
SACRAMENTO R A BALLS FERRY,4804,N1120B1154,11/04/2020 10:35,134,126,-6.153846153846154
MILL C NR MINERAL,4804,N1120B1173,11/04/2020 10:50,416,395,-5.178791615289765
COTTONWOOD C A COTTONWOOD,4804,N1120B1155,11/04/2020 11:10,248,236,-4.958677685950414
BATTLE C SF NR MINERAL,4804,N1120B1174,11/04/2020 11:37,71,67,-5.797101449275362
COTTONWOOD C NF NR IGO,4804,N1120B1156,11/04/2020 12:20,202,190,-6.122448979591836
Clear Creek near Mouth near Redding,4804,N1120B1157,11/04/2020 13:10,96,91,-5.347593582887701
THOMES C A PASKENTA,4804,N1120B1233,11/09/2020 08:30,631,597,-5.537459283387622
SACRAMENTO R A VINA BR NR CORNING,4804,N1120B1197,11/09/2020 10:00,144,133,-7.9422382671480145
DEER C A HWY 99E NR VINA,4804,N1120B1198,11/09/2020 10:20,190,176,-7.650273224043716
MILL C NR MO NR LOS MOLINOS,4804,N1120B1199,11/09/2020 11:30,241,224,-7.311827956989248
SACRAMENTO R A HAMILTON CITY,4804,N1120B1236,11/09/2020 11:30,146,138,-5.633802816901409
ANTELOPE C NR MO NR RED BLUFF,4804,N1120B1203,11/09/2020 12:20,283,262,-7.706422018348624
Sac R bl Red Bluff,4804,N1120B1200,11/09/2020 13:00,138,128,-7.518796992481203
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N1120B1240,11/10/2020 08:25,125,118,-5.761316872427984
SACRAMENTO R A COLUSA,4804,N1120B1249,11/10/2020 09:10,147,137,-7.042253521126761
NORTH HONCUT C A HWY 70,4804,N1120B1241,11/10/2020 09:35,187,179,-4.371584699453552
BUTTE SLU NR MERIDIAN,4804,N1120B1251,11/10/2020 09:45,309,288,-7.035175879396985
SUTTER BP A R-D 1500 PP A KARNAK,4804,N1120B1252,11/10/2020 10:50,314,291,-7.6033057851239665
Bear R NR MO,4804,N1120B1243,11/10/2020 11:05,170,160,-6.0606060606060606
SACRAMENTO R AB COLUSA BASIN DR,4804,N1120B1253,11/10/2020 11:15,149,139,-6.944444444444445
Feather R near Verona,4804,N1120B1244,11/10/2020 11:55,104,91.2,-13.114754098360654
SACRAMENTO R BL KNIGHTS LANDING,4804,N1120B1255,11/10/2020 12:00,150,140,-6.896551724137931
THOMES C A HALL RD,4804,N1121B0515,11/16/2021 09:30,212,188,-12
SACRAMENTO R A VINA BR NR CORNING,4804,N1121B0478,11/16/2021 09:40,175,155,-12.121212121212121
DEER C A HWY 99E NR VINA,4804,N1121B0479,11/16/2021 10:15,181,159,-12.941176470588237
THOMES C A PASKENTA,4804,N1121B0514,11/16/2021 10:30,184,187,1.6172506738544474
MILL C NR MO NR LOS MOLINOS,4804,N1121B0480,11/16/2021 11:00,218,192,-12.682926829268293
ANTELOPE C NR MO NR RED BLUFF,4804,N1121B0484,11/16/2021 11:45,284,251,-12.33644859813084
SACRAMENTO R A HAMILTON CITY,4804,N1121B0517,11/16/2021 12:20,174,156,-10.909090909090908
Sac R bl Red Bluff,4804,N1121B0481,11/16/2021 12:48,173,152,-12.923076923076923
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N1121B0440,11/17/2021 07:01,137,132,-3.717472118959108
NORTH HONCUT C A HWY 70,4804,N1121B0441,11/17/2021 08:31,236,229,-3.010752688172043
SACRAMENTO R A COLUSA,4804,N1121B0503,11/17/2021 08:35,179,158,-12.462908011869436
Yuba R A MO,4804,N1121B0442,11/17/2021 09:18,100,98,-2.0202020202020203
Bear R NR MO,4804,N1121B0443,11/17/2021 09:59,263,254,-3.481624758220503
SUTTER BP A R-D 1500 PP A KARNAK,4804,N1121B0506,11/17/2021 10:05,339,298,-12.872841444270017
SACRAMENTO R AB COLUSA BASIN DR,4804,N1121B0507,11/17/2021 10:40,181,159,-12.941176470588237
Feather R near Verona,4804,N1121B0444,11/17/2021 11:05,130,126,-3.125
SACRAMENTO R BL KNIGHTS LANDING,4804,N1121B0509,11/17/2021 11:30,202,178,-12.631578947368421
SAC A VERONA,4804,N1121B0446,11/17/2021 11:43,193,175,-9.782608695652174
YUBA R(SOUTH) NR CISCO,6301,CF0419B0270,04/10/2019 05:45,64,74,14.492753623188406
COSUMNES R MF NR SOMERSET,6301,CF0421B0258,04/13/2021 06:07,35.8,100,94.55081001472753
COSUMNES R SF A R PINES,6301,CF0421B0260,04/13/2021 06:39,127,205,46.98795180722892
COSUMNES R NF NR EL DORADO,6301,CF0421B0259,04/13/2021 07:17,50.9,98.7,63.90374331550803
MOKELUMNE R NR MOKELUMNE HILL,6301,CF0421B0261,04/13/2021 08:22,62.3,94.4,40.97000638162094
COSUMNES R A MICHIGAN BAR,6301,CF0421B0257,04/13/2021 09:16,64.6,82.9,24.813559322033914
PUTAH C NR WINTERS,6301,CF0421B0266,04/15/2021 06:02,360,353.2,-1.9068984856982645
CACHE C A RUMSEY,6301,CF0421B0265,04/15/2021 07:11,853,839,-1.6548463356973995
YUBA R NR MARYSVILLE,6301,CF0421B0267,04/15/2021 10:09,98,98.1,0.10198878123405845
BEAR R NR WHEATLAND,6301,CF0421B0268,04/15/2021 11:12,125,134.5,7.321772639691715
FEATHER R A NICOLAS,6301,CF0421B0264,04/15/2021 11:48,118,120.5,2.0964360587002098
Sacramento River at Fremont Weir West End,6301,CF0421B0263,04/15/2021 12:39,360,186.2,-63.63969242035884
NAPA R A ST HELENA,6301,CF0421B0335,04/21/2021 07:03,403,394.2,-2.2077270446562998
SONOMA C A AGUA CALIENETE,6301,CF0421B0337,04/21/2021 08:06,415,416.7,0.408801250450881
RUSSIAN R NR GUERNEVILLE,6301,CF0421B0338,04/21/2021 09:15,315,317.2,0.6959822840873104
RUSSIAN R NR HEALDSBURG,6301,CF0421B0336,04/21/2021 10:17,346,345.7,-0.0867428075755418
RUSSIAN R NR CLOVERDALE,6301,CF0421B0329,04/21/2021 11:00,315,319.7,1.4810146525917718
RUSSIAN R NR HOPLAND,6301,CF0421B0330,04/21/2021 11:42,294,297.5,1.183431952662722
RUSSIAN R NR UKIAH,6301,CF0421B0331,04/21/2021 12:15,290,288.6,-0.48392671966815665
"RUSSIAN R, EF, NR CALPELLA",6301,CF0421B0333,04/21/2021 12:53,242,244.1,0.8640197490228324
"RUSSIAN R, EF, A POTTER VLY PH",6301,CF0421B0332,04/21/2021 13:37,206,208.1,1.014247766240036
COSUMNES R MF NR SOMERSET,6301,CF0420B0377,04/23/2020 07:50,32,33.5,4.580152671755725
COSUMNES R SF A R PINES,6301,CF0420B0379,04/23/2020 08:50,93,93.3,0.32206119162640595
COSUMNES R NF NR EL DORADO,6301,CF0420B0378,04/23/2020 09:30,38,38.8,2.083333333333326
MOKELUMNE R NR MOKELUMNE HILL,6301,CF0420B0380,04/23/2020 10:22,42,42.3,0.7117437722419862
COSUMNES R A MICHIGAN BAR,6301,CF0420B0376,04/23/2020 11:13,51,52,1.9417475728155338
American River at Water Treatment Plant,6301,CF0420B0374,04/23/2020 12:30,76,76.2,0.2628120893561141
COSUMNES R MF NR SOMERSET,6301,CF0419B0347,04/24/2019 05:15,33,38.6,15.642458100558665
COSUMNES R SF A R PINES,6301,CF0419B0349,04/24/2019 05:41,92,95.5,3.733333333333334
COSUMNES R NF NR EL DORADO,6301,CF0419B0348,04/24/2019 06:12,44,41.2,-6.572769953051637
MOKELUMNE R NR MOKELUMNE HILL,6301,CF0419B0350,04/24/2019 06:54,40,36,-10.526315789473683
COSUMNES R A MICHIGAN BAR,6301,CF0419B0346,04/24/2019 07:47,55,52.4,-4.841713221601492
AMERICAN R BL NIMBUS DM,6301,CF0419B0345,04/24/2019 08:40,60,57.7,-3.908241291418857
American River at Water Treatment Plant,6301,CF0419B0344,04/24/2019 09:14,60,59.2,-1.342281879194626
YUBA R(SOUTH) NR CISCO,6301,CF0418B0497,04/25/2018 05:40,25,48.2,63.387978142076506
COSUMNES R MF NR SOMERSET,6301,CF0518B0622,05/02/2018 05:20,42,49.1,15.587266739846326
COSUMNES R SF A R PINES,6301,CF0518B0624,05/02/2018 05:45,104,122,15.929203539823009
COSUMNES R NF NR EL DORADO,6301,CF0518B0623,05/02/2018 06:20,54,85,44.60431654676259
MOKELUMNE R NR MOKELUMNE HILL,6301,CF0518B0625,05/02/2018 07:01,32,47.3,38.58764186633039
COSUMNES R A MICHIGAN BAR,6301,CF0518B0621,05/02/2018 07:50,78,77.4,-0.7722007722007649
AMERICAN R BL NIMBUS DM,6301,CF0518B0620,05/02/2018 08:50,60,59.1,-1.5113350125944562
American River at Water Treatment Plant,6301,CF0518B0619,05/02/2018 09:30,62,61.3,-1.1354420113544248
ARROYO VALLE NR LIVERMORE,6301,CF0521B0407,05/13/2021 06:43,1010,1012,0.19782393669634024
ALAMEDA C NR NILES,6301,CF0521B0405,05/13/2021 07:31,648,641,-1.0861132660977502
COYOTE C NR MADRONE,6301,CF0521B0408,05/13/2021 08:40,551,549,-0.36363636363636365
LOS GATOS C A LOS GATOS,6301,CF0521B0406,05/13/2021 09:40,451,448.8,-0.4889975550122224
AMERICAN R SF NR KYBURZ,6301,CF0520B0466,06/03/2020 07:32,27,29.5,8.849557522123893
CARSON R E F NR MARKLEEVILLE,6301,CF0520B0467,06/03/2020 09:00,46,54.9,17.6412289395441
CARSON R W F A WOODFORDS,6301,CF0520B0468,06/03/2020 09:30,55,54.7,-0.5469462169553275
"WALKER R,E, NR BRIDGEPORT",6301,CF0520B0469,06/03/2020 10:40,32,31.9,-0.31298904538341604
WALKER R W BL LITTLE WALKER R,6301,CF0520B0470,06/03/2020 12:00,210,208.8,-0.5730659025787911
STANISLAUS R BL GOODWIN DM,6301,CF0618B0915,06/13/2018 06:50,53,53.4,0.7518796992481176
TUOLUMNE R A TUOLUMNE MDW,6301,CF0618B0916,06/13/2018 08:32,15,16.2,7.692307692307689
STANISLAUS R NF A CALV BIG TREES,6301,CF0618B0917,06/13/2018 14:08,24,24.9,3.6809815950920184
AMERICAN R SF NR KYBURZ,6301,CF0621B0542,06/22/2021 07:20,48.7,49.4,1.4271151885830697
CARSON R W F A WOODFORDS,6301,CF0621B0543,06/22/2021 08:47,75.2,76.2,1.3210039630118888
CARSON R E F NR MARKLEEVILLE,6301,CF0621B0544,06/22/2021 09:14,94.3,93.5,-0.8519701810436604
"WALKER R,E, NR BRIDGEPORT",6301,CF0621B0545,06/22/2021 10:30,271,65,-122.61904761904762
WALKER R W BL LITTLE WALKER R,6301,CF0621B0546,06/22/2021 11:16,65.3,269.2,121.91330343796709
STANISLAUS R NF A CALV BIG TREES,6301,CF0621B0540,06/24/2021 06:11,23.9,24.7,3.292181069958851
STANISLAUS R BL GOODWIN DM,6301,CF0621B0538,06/24/2021 06:50,59.1,59.4,0.5063291139240459
TUOLUMNE R A TUOLUMNE MDW,6301,CF0621B0539,06/24/2021 09:30,30.2,30.7,1.6420361247947455
STANISLAUS R MF A DARDANELLE,6301,CF0621B0537,06/24/2021 13:20,42.6,43,0.9345794392523332
STANISLAUS R BL GOODWIN DM,6301,CF0720B0562,07/08/2020 07:30,60,67.1,11.172305271439804
TUOLUMNE R A TUOLUMNE MDW,6301,CF0720B0563,07/08/2020 11:00,28,31,10.16949152542373
STANISLAUS R MF A DARDANELLE,6301,CF0720B0561,07/08/2020 15:40,62,62.5,0.8032128514056224
AMERICAN R SF NR KYBURZ,6301,CF0719B0648,07/10/2019 06:30,26,24.5,-5.9405940594059405
CARSON R W F A WOODFORDS,6301,CF0719B0650,07/10/2019 07:50,47,50,6.185567010309279
CARSON R E F NR MARKLEEVILLE,6301,CF0719B0649,07/10/2019 08:12,54,54.7,1.2879484820607228
WALKER R W BL LITTLE WALKER R,6301,CF0719B0652,07/10/2019 09:25,35,36.2,3.37078651685394
"WALKER R,E, NR BRIDGEPORT",6301,CF0719B0651,07/10/2019 10:13,111,111,0
STANISLAUS R NF A CALV BIG TREES,6301,CF0720B0564,07/10/2020 07:21,22,22,0
STANISLAUS R BL GOODWIN DM,6301,CF0619B0528,07/11/2019 06:26,57,56.2,-1.4134275618374508
STANISLAUS R MF A DARDANELLE,6301,CF0619B0527,07/11/2019 06:41,31,32.2,3.797468354430389
STANISLAUS R NF A CALV BIG TREES,6301,CF0619B0530,07/11/2019 10:31,25,21.9,-13.219616204690837
TUOLUMNE R A TUOLUMNE MDW,6301,CF0619B0529,07/11/2019 13:13,15,13.5,-10.526315789473683
YUBA R(SOUTH) NR CISCO,6301,CF1018B1441,10/02/2018 05:45,34,39.4,14.713896457765664
YUBA R(SOUTH) NR CISCO,6301,CF1020B0955,10/13/2020 06:40,40,53.4,28.693790149892926
STANISLAUS R NF A CALV BIG TREES,6301,CF1022B1086,10/13/2022 06:00,25.3,25.1,-0.7936507936507906
STANISLAUS R BL GOODWIN DM,6301,CF1022B1084,10/13/2022 07:10,62.7,63,0.47732696897374244
TUOLUMNE R A TUOLUMNE MDW,6301,CF1022B1085,10/13/2022 09:41,60,61.2,1.9801980198019846
STANISLAUS R MF A DARDANELLE,6301,CF1022B1083,10/13/2022 13:00,65.9,66,0.15163002274449477
COSUMNES R SF A R PINES,6301,CF1020B0967,10/15/2020 07:03,362,363,0.27586206896551724
COSUMNES R NF NR EL DORADO,6301,CF1020B0966,10/15/2020 07:40,65,73.8,12.680115273775211
MOKELUMNE R NR MOKELUMNE HILL,6301,CF1020B0968,10/15/2020 08:34,26,32.3,21.6123499142367
COSUMNES R A MICHIGAN BAR,6301,CF1020B0964,10/15/2020 09:25,87,90.3,3.7225042301184397
American River at Water Treatment Plant,6301,CF1020B0962,10/15/2020 10:55,55,58.5,6.167400881057269
COSUMNES R MF NR SOMERSET,6301,CF1022B1091,10/18/2022 06:19,71.2,70.5,-0.9880028228652122
COSUMNES R NF NR EL DORADO,6301,CF1022B1092,10/18/2022 07:13,68.3,67.5,-1.1782032400589058
AMERICAN R SF NR KYBURZ,6301,CF1022B1096,10/18/2022 07:30,67.3,66.2,-1.6479400749063584
MOKELUMNE R NR MOKELUMNE HILL,6301,CF1022B1094,10/18/2022 08:00,29.8,30.2,1.3333333333333286
COSUMNES R A MICHIGAN BAR,6301,CF1022B1090,10/18/2022 08:53,77.8,76.4,-1.8158236057068633
CARSON R E F NR MARKLEEVILLE,6301,CF1022B1098,10/18/2022 09:00,85.7,84.8,-1.0557184750733204
CARSON R W F A WOODFORDS,6301,CF1022B1097,10/18/2022 09:30,173,171.1,-1.1043301365882043
AMERICAN R BL NIMBUS DM,6301,CF1022B1089,10/18/2022 09:47,59.6,58.5,-1.862828111769689
American River at Water Treatment Plant,6301,CF1022B1088,10/18/2022 10:20,59.3,58.5,-1.3582342954159543
"WALKER R,E, NR BRIDGEPORT",6301,CF1022B1099,10/18/2022 11:00,212,209.3,-1.2817469736529734
WALKER R W BL LITTLE WALKER R,6301,CF1022B1100,10/18/2022 11:41,227,224.6,-1.0628875110717475
COSUMNES R MF NR SOMERSET,6301,CF1018B1578,10/23/2018 05:13,65,81.4,22.40437158469946
COSUMNES R SF A R PINES,6301,CF1018B1580,10/23/2018 05:42,167,174,4.105571847507331
COSUMNES R NF NR EL DORADO,6301,CF1018B1579,10/23/2018 06:16,65,67.6,3.921568627450972
MOKELUMNE R NR MOKELUMNE HILL,6301,CF1018B1581,10/23/2018 07:00,52,44.5,-15.544041450777202
COSUMNES R A MICHIGAN BAR,6301,CF1018B1577,10/23/2018 08:20,87,84.8,-2.561117578579747
AMERICAN R BL NIMBUS DM,6301,CF1018B1576,10/23/2018 09:11,56,61,8.547008547008547
American River at Water Treatment Plant,6301,CF1018B1575,10/23/2018 09:50,56,58.3,4.02449693788276
AMERICAN R SF NR KYBURZ,6301,CF1019B1025,10/24/2019 05:30,49,50.5,3.015075376884422
CARSON R E F NR MARKLEEVILLE,6301,CF1019B1026,10/24/2019 06:50,77,82.1,6.411062225015707
CARSON R W F A WOODFORDS,6301,CF1019B1027,10/24/2019 07:16,139,135.7,-2.402621041135793
"WALKER R,E, NR BRIDGEPORT",6301,CF1019B1028,10/24/2019 08:27,153,150.5,-1.6474464579901154
WALKER R W BL LITTLE WALKER R,6301,CF1019B1029,10/24/2019 09:00,152,148.3,-2.4642024642024563
AMERICAN R SF NR KYBURZ,6301,CF1020B1065,10/27/2020 06:42,59,79.1,29.10934105720492
PUTAH C NR WINTERS,6301,CF1021B0924,10/27/2021 07:40,317,318,0.31496062992125984
CACHE C A RUMSEY,6301,CF1021B0923,10/27/2021 08:50,930,929,-0.10758472296933834
YUBA R NR MARYSVILLE,6301,CF1021B0925,10/27/2021 11:00,101,104.3,3.2148075986361393
BEAR R NR WHEATLAND,6301,CF1021B0926,10/27/2021 11:55,127,126.5,-0.39447731755424065
FEATHER R A NICOLAS,6301,CF1021B0922,10/27/2021 12:30,131,130.5,-0.3824091778202677
Sacramento River at Fremont Weir West End,6301,CF1021B0921,10/27/2021 13:30,122,120.4,-1.3201320132013155
ARROYO VALLE NR LIVERMORE,6301,CF1221B1076,12/08/2021 08:28,909,899,-1.1061946902654867
ALAMEDA C NR NILES,6301,CF1221B1074,12/08/2021 09:22,835,824,-1.3261000602772754
LOS GATOS C A LOS GATOS,6301,CF1221B1075,12/08/2021 10:25,498,489.5,-1.7215189873417722
COYOTE C NR MADRONE,6301,CF1221B1077,12/08/2021 11:10,611,601,-1.65016501650165
"RUSSIAN R, EF, A POTTER VLY PH",6301,CF1219B1183,12/11/2019 09:21,189,186,-1.6
"RUSSIAN R, EF, NR CALPELLA",6301,CF1219B1184,12/11/2019 10:09,212,208,-1.9047619047619049
RUSSIAN R NR UKIAH,6301,CF1219B1182,12/11/2019 10:35,255,252,-1.183431952662722
RUSSIAN R NR HOPLAND,6301,CF1219B1181,12/11/2019 11:15,246,243,-1.2269938650306749
RUSSIAN R NR CLOVERDALE,6301,CF1219B1180,12/11/2019 11:52,258,258,0
BIG SULPHUR C NR CLOVERDALE,6301,CF1219B1185,12/11/2019 12:25,287,284,-1.0507880910683012
RUSSIAN R NR HEALDSBURG,6301,CF1219B1187,12/11/2019 13:25,285,282,-1.0582010582010581
RUSSIAN R NR GUERNEVILLE,6301,CF1219B1189,12/11/2019 14:15,277,277,0
SONOMA C A AGUA CALIENETE,6301,CF1219B1188,12/11/2019 15:56,315,311,-1.2779552715654952
NAPA R A ST HELENA,6301,CF1219B1186,12/11/2019 16:55,289,286,-1.0434782608695654
West Canal Above Clifton Court Intake,6301,CF0122B0160,01/11/2022 10:56,507,499.4,-1.5103338632750443
West Canal Above Clifton Court Intake,6301,CF0222B0255,02/08/2022 10:26,392,386.4,-1.438848920863315
West Canal Above Clifton Court Intake,6301,CF0322B0333,03/08/2022 10:58,461,454.3,-1.46400087403037
Old River near Doughty Cut - ORX,6301,CF0318B0414,03/28/2018 09:45,196,201.6,2.8169014084507014
Sugar Cut downstream of Tom Paine Slough,6301,CF0418B0479,04/12/2018 10:17,318,305.4,-4.04234841193456
Paradise Cut,6301,CF0418B0480,04/12/2018 10:46,262,244.5,-6.910167818361303
West Canal Above Clifton Court Intake,6301,CF0422B0453,04/12/2022 09:26,445,431.4,-3.103605659516208
Old River near Doughty Cut - ORX,6301,CF0518B0725,05/01/2018 10:30,262,258.4,-1.3835511145272954
(User Defined),6301,CF0921B0847,09/29/2021 12:13,1250,1253,0.23971234518577705
West Canal Above Clifton Court Intake,6301,CF1121B1019,11/18/2021 10:56,492,487,-1.0214504596527068
West Canal Above Clifton Court Intake,6301,CF1221B1208,12/14/2021 10:16,575,572,-0.5231037489102005
